# path	start_line	end_line	lines	words	sha12	class	reason	as	stale	landed_doc	landed_anchor	landed_words	pruned
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1133	1135	3	23	bb9c3cc8cb2f	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1167	1168	2	17	9aff8763e3dc	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1209	1213	5	40	d0def1bfdef6	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1228	1231	4	47	4317314e084c	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1339	1342	4	44	0699d7f0e816	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1365	1367	3	23	d16bfa2c4a3b	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1373	1374	2	17	1063ebe890d7	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1380	1381	2	19	a7c63d34bc1a	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1428	1429	2	12	bc1fede92b64	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1435	1436	2	15	ccb88d2afeb8	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1454	1454	1	7	63c695201673	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1466	1466	1	13	262e3076a914	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1506	1506	1	9	df32e1ba50b7	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1527	1528	2	16	15ec72a8fe2d	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1538	1538	1	2	652a73c43ff5	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1580	1582	3	22	24bfb0d2389c	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1591	1594	4	43	e69a61268947	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1599	1599	1	6	d9c2ab47060b	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1612	1617	6	63	53a594cd7b7b	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1625	1625	1	9	58a57cbccd7f	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1636	1636	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1648	1653	6	50	d645e54114f6	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1659	1659	1	7	16ea9d212979	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1666	1667	2	22	bfcf06e1ffd7	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/portal.py	1673	1673	1	7	bc9ff0fd3240	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	1	2	2	15	404be81f7f37	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	3	8	5	40	be5c06bb5460	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	23	25	3	32	9aa9f2613be2	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	88	88	1	9	3edf6de5c25f	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	92	92	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	98	100	3	25	9c82fd3cc7f0	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	126	126	1	3	f48497aad48f	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	133	134	2	17	53c7e05bbf4e	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	156	158	3	21	583092aa6893	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/provider_translate.py	189	189	1	6	bd6ec3d00f69	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	1	2	2	12	b3cd9a880b74	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	3	3	1	8	e693e738bf67	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	17	19	3	35	25add8c23d2c	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	28	29	2	21	a8221835c829	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	36	36	1	12	ae2c27b0d5eb	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	44	45	2	21	cf1f2df301ed	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	50	51	2	22	b76e9a0b6214	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	56	57	2	18	8d34c2dc0aca	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	64	65	2	23	cb91bbe20a22	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	87	88	2	25	08a84d94e6a7	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	93	94	2	24	ce867723a5e3	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	98	98	1	8	e888da73c3f1	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	105	106	2	22	704f1c67c977	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	113	113	1	6	7f1f545e4e2a	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/pty.py	139	141	3	33	022faf9400d1	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/quality_gate.py	1	2	2	15	bfe01fac38b3	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/quality_gate.py	3	3	1	9	2bfb7a62223e	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/quality_gate.py	13	13	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/quality_gate.py	41	41	1	8	4267068c3ee6	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/quality_gate.py	56	62	7	27	cf7bb41b5fd5	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	1	2	2	12	efd621513f2d	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	3	10	7	53	653b493e232d	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	54	54	1	9	5cd70d85916a	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	55	55	1	8	6ba9f2041c6d	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	56	56	1	11	73bdda845ca7	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	57	57	1	11	7c2c52fe9044	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	79	84	6	61	3d3c1734afcd	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	172	177	6	62	ea7bbec00ecd	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	569	581	13	103	e8ac3c23e59c	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	620	628	9	65	5583c82b606c	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	674	674	1	4	1cfb08a92e84	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	1013	1013	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	1050	1060	11	93	741ccf697188	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/refine.py	1078	1078	1	6	9f1e97171b75	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	1	2	2	12	2db1b3bee9c4	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	3	16	13	94	222c023806a2	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	63	65	3	29	b0a3dc493788	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	114	143	30	253	ea24cac422b4	MIGRATE	narrative-history	adr-candidate	0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	253	264	12	90	53cf4589cdee	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	378	383	6	54	490cafed2754	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	402	404	3	24	7f05c1fe3cd3	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	425	426	2	22	41758b546272	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	451	451	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	456	457	2	20	dc9f6c107b7f	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	475	475	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	480	481	2	22	19b9a6af907e	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	493	493	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	511	515	5	48	c1c382109d89	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/reflect.py	522	522	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/remote_adapter.py	1	2	2	19	bff8972f6032	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/remote_adapter.py	3	3	1	10	a652bfdf34eb	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/remote_adapter.py	30	35	6	41	1f0e307102d3	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	1	2	2	15	e196551a47ff	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	3	3	1	4	1371c27d1fa9	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	13	15	3	34	03b8454ca595	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	25	25	1	7	9758de514ba1	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	31	32	2	21	e2f7b4f85f5b	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	40	41	2	23	e8a12a1b3026	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/replay.py	53	55	3	19	3bbc67bd63e5	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	1	2	2	11	bacc27ee17fb	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	3	20	17	135	facc301ef708	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	31	31	1	9	3b61a1eeb705	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	47	48	2	16	d909fa6a8be2	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	58	58	1	9	bc68149816ed	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	87	87	1	8	7d1b284e589d	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/router.py	92	92	1	10	211ff232c55e	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	1	2	2	12	118b7a1b5c41	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	3	21	18	114	88be9c73b0d1	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	44	45	2	16	d3907b7668cb	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	67	72	6	59	6d6e628f7b27	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	115	118	4	33	a128196c2106	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	135	139	5	53	ba06f27eca63	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/routing.py	144	152	9	90	87675a088155	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	1	2	2	21	cec54cbc9c29	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	3	35	32	284	6eb0f4fdd6a9	MIGRATE	narrative-history	adr-candidate	0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	41	41	1	1	ca978112ca1b	DROP	banner		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	42	42	1	1	3e23e8160039	DROP	banner		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	43	43	1	1	2e7d2c03a950	DROP	banner		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	53	54	2	22	182bbcfdfdc6	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	60	67	8	88	ee830813846c	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	70	70	1	10	8c357765bd3d	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	75	78	4	47	be21db1150ba	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/ruleof2.py	96	105	10	79	2e7c89d49b84	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	1	2	2	23	93175f829735	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	3	3	1	8	7af892308459	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	10	10	1	3	bfbdd797619a	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	13	13	1	10	6fd4ec128d6c	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	15	16	2	16	0f3b135f8902	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	32	32	1	7	d67e39e51206	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	52	53	2	21	bc09691fdb4a	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	62	62	1	9	f67906ee131e	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	68	68	1	9	92ec3e36ded8	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	77	78	2	19	5d52696ba607	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	94	94	1	1	3044f81eb950	DROP	banner		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	98	98	1	5	329ab488a6fd	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/run_template.py	100	100	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	1	2	2	24	530ec58547d5	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	3	21	18	125	d764a4a8ab48	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	37	39	3	32	03dd8b4132ca	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	46	46	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	50	50	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	70	74	5	52	197c30a00d93	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	86	86	1	9	d76d5eab5109	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	116	117	2	19	d1b2fb61d49c	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	148	152	5	51	644a494943c3	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	180	184	5	59	6b1e7b3d9c13	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	208	208	1	7	2f2f43a1d021	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	216	227	12	115	598439faa436	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	262	262	1	6	ad592102784a	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	263	263	1	5	e85e6815b0f3	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	264	264	1	5	94e910330a23	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	265	265	1	9	acd5683c4060	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	304	304	1	3	9d23a76185cb	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/secondary_loop.py	352	352	1	10	9b64f8e38126	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	1	2	2	17	5307b5afd27b	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	3	17	14	121	5395ee0379d5	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	25	27	3	30	481e6666bb5e	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	44	46	3	35	23cb998b3578	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	56	57	2	23	cf731d967b57	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	62	62	1	2	3e6fbed9d738	DROP	commented-out-code		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	78	79	2	23	be9ab34dba8c	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	86	89	4	44	01d720163eb5	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	95	95	1	6	c18495c9cbe0	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/smartroute.py	99	99	1	6	c0a17fc47de8	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	1	2	2	17	30ec612b8a84	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	3	9	6	47	34fb1217e136	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	33	39	7	57	f82f51405a58	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	66	84	19	137	2484901f8e75	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	95	100	6	47	deb4d8c6c02a	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	125	130	6	56	f1b6e271b360	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	138	147	10	73	2de1893c0a0b	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	172	177	6	57	a3f95f845ed3	MIGRATE	narrative-rationale		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	193	198	6	70	1ce609869330	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	219	232	14	137	544a9e760256	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	243	247	5	49	5806fe0e99a1	MIGRATE	midsize-narrative		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	278	284	7	77	2ce205584700	MIGRATE	narrative-history		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	290	290	1	6	f8054b28e970	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	308	311	4	32	52960c8ddbb7	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	338	340	3	30	fbf0e4c3ca26	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/sse.py	345	345	1	4	8d251fb0a489	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	1	2	2	12	1ea50437bd07	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	96	97	2	21	fe0bd73cb421	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	194	194	1	6	c3bfde2eb17a	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	202	202	1	6	abf446c35e60	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	289	289	1	7	9541eb7e4584	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	321	321	1	8	f200c82b8b8c	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	372	372	1	6	3dd8cd33df20	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	591	591	1	7	a592cf5088ec	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	630	630	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	636	636	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	644	644	1	3	12f351e18014	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	679	679	1	5	7db412594e2e	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	695	695	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	708	708	1	8	45fdb8fd247c	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	725	725	1	5	7db412594e2e	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	733	733	1	9	b3d04f4ad9c9	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	748	748	1	3	d636c946bbb6	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	784	784	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	803	803	1	9	9ea0e9f527c8	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	804	804	1	5	05c6740d3956	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	806	806	1	7	a298b9614f6b	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	817	817	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	830	830	1	3	b1ce188aba1b	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	848	848	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/swarm.py	962	962	1	2	f56ee1e18c22	STAY	inline-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	1	2	2	12	706bcab669b7	STAY	ai-header		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	12	12	1	5	7a898e75e5f8	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	52	52	1	3	db56ec12c757	DROP	commented-out-code		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	64	64	1	9	67e9f2e565f4	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	68	69	2	18	86302a5b74eb	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	73	73	1	5	a3c771945f40	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	91	93	3	33	56e94bb631fd	STAY	midsize-why		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolconflict.py	149	149	1	9	117cf9c9aec8	STAY	local-scoped		0				0
usr/lib/mios/agent-pipe/mios_pipe/routing/toolexec.py	1	2	2	13	97d091a8c079	STAY	ai-header		0				0
